广东频道,#genre#
重庆卫视,http://59.173.243.210:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.57.21.166:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://36.35.16.98:9901/tsfile/live/0001_7.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.213.69.82:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://221.205.129.229:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.216.229.130:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://116.226.38.242:4022/rtp/239.45.1.84:5140$1920x1080
重庆卫视,http://110.177.146.171:888/rtp/239.1.1.36:8036$1920x1080
东方卫视,http://[2409:8087:1a01:df::4019]/TVOD/88888888/224/3221225672/main.m3u8$IPv6
东方卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://117.27.190.42:9998/tsfile/live/23268_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.220.219.14:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.51.111.46:1111/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://60.12.183.46:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://221.213.69.82:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://36.35.16.98:9901/tsfile/live/0001_34.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://58.48.5.186:1111/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.216.229.130:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://61.157.139.15:9901/tsfile/live/2389_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://59.48.75.130:3052/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://223.241.247.214:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.48.37.158:1111/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://116.226.38.242:4022/rtp/239.45.3.146:5140$1920x1080
东方卫视,http://122.231.41.93:4022/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://125.120.188.111:8686/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://115.230.189.151:9999/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://115.207.183.14:8881/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://115.220.243.30:9999/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://115.234.227.164:8808/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://60.178.149.113:4022/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://183.155.254.220:9999/rtp/233.50.201.125:5140$1920x1080
东方卫视,http://122.231.41.93:4022/rtp/233.50.201.68:5140$1920x1080
东南卫视,http://221.205.129.74:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://223.241.247.214:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://113.57.20.158:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://36.35.16.98:9901/tsfile/live/0001_5.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://59.62.8.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.205.130.91:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.157.139.15:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.216.229.130:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.205.129.229:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://210.22.75.86:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.48.75.130:3052/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.173.243.210:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://202.100.46.58:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.213.69.82:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://58.51.111.46:1111/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://124.128.73.58:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.220.219.14:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://117.27.190.42:9998/tsfile/live/23281_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.48.37.158:1111/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.226.38.242:4022/rtp/239.45.1.121:5140$1920x1080
东南卫视,http://110.177.146.171:888/rtp/239.1.1.33:8033$1920x1080
东南卫视,http://223.11.153.2:7777/rtp/239.1.1.33:8033$1920x1080
东南卫视,http://223.10.115.195:8082/rtp/239.1.1.33:8033$1920x1080
东南卫视,http://223.10.39.207:8083/rtp/239.1.1.33:8033$1920x1080
东南卫视,http://110.178.52.91:8083/rtp/239.1.1.33:8033$1920x1080
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPv6
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
甘肃卫视,http://221.213.69.82:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://220.164.192.48:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://61.138.128.226:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://117.27.190.42:9998/tsfile/live/23277_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.57.21.166:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.216.229.130:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://36.35.16.98:9901/tsfile/live/0001_13.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://59.48.75.130:3052/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://59.62.8.250:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://202.100.46.58:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://116.226.38.242:4022/rtp/239.45.1.234:5140$1920x1080
甘肃卫视,http://110.177.146.171:888/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://223.11.153.2:7777/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://223.10.115.195:8082/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://223.10.39.207:8083/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://110.178.52.91:8083/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://223.12.113.32:8082/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://110.178.52.75:8082/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://223.12.113.32:8083/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://110.178.52.75:8085/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://113.25.70.59:8891/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://110.178.52.208:8082/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://223.12.113.32:8084/rtp/239.1.1.51:8051$1920x1080
甘肃卫视,http://106.116.3.60:8890/rtp/239.254.200.90:8188$1920x1080
甘肃卫视,http://123.181.150.17:7000/rtp/239.254.200.90:8188$1920x1080
广西卫视,http://222.212.152.26:4443/udp/239.93.42.46:5140$1920x1080
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv
广西卫视,http://113.57.20.158:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://220.164.192.48:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://221.205.130.91:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://221.205.129.229:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.51.111.46:1111/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://59.48.75.130:3052/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.216.229.130:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.48.37.158:1111/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://221.213.69.82:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://61.138.128.226:19901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://36.35.16.98:9901/tsfile/live/0001_9.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://221.205.129.74:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://59.62.8.250:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://117.27.190.42:9998/tsfile/live/23269_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://210.22.75.86:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://116.226.38.242:4022/rtp/239.45.0.5:5140$1920x1080
广西卫视,http://110.177.146.171:888/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://223.11.153.2:7777/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://223.10.115.195:8082/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://223.10.39.207:8083/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://110.178.52.91:8083/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://223.12.113.32:8082/rtp/239.1.1.40:8040$1920x1080
贵州卫视,http://123.129.70.178:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.48.37.158:1111/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.157.139.15:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://220.164.192.48:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://223.241.247.214:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://113.57.20.158:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.213.69.82:9901/tsfile/live/0139_2.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://124.128.73.58:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.138.128.226:19901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.205.129.74:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.216.229.130:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.205.130.91:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.205.129.229:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://60.12.183.46:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://58.57.21.166:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://210.22.75.86:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://36.35.16.98:9901/tsfile/live/0001_32.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://58.51.111.46:1111/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://117.27.190.42:9998/tsfile/live/23252_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://59.48.75.130:3052/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://116.226.38.242:4022/rtp/239.45.1.80:5140$1920x1080
贵州卫视,http://110.177.146.171:888/rtp/239.1.1.43:8043$1920x1080
贵州卫视,http://223.11.153.2:7777/rtp/239.1.1.43:8043$1920x1080
贵州卫视,http://223.10.115.195:8082/rtp/239.1.1.43:8043$1920x1080
贵州卫视,http://223.10.39.207:8083/rtp/239.1.1.43:8043$1920x1080
贵州卫视,http://110.178.52.91:8083/rtp/239.1.1.43:8043$1920x1080
贵州卫视,http://223.12.113.32:8082/rtp/239.1.1.43:8043$1920x1080
海南卫视,http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e
海南卫视,http://58.51.111.46:1111/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://59.173.243.210:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://220.164.192.48:50085/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://58.216.229.130:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://61.138.128.226:19901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.48.37.158:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.57.21.166:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://117.27.190.42:9998/tsfile/live/23272_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://221.213.69.82:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://61.157.139.15:9901/tsfile/live/2404_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://116.226.38.242:4022/rtp/239.45.1.81:5140$1920x1080
海南卫视,http://110.177.146.171:888/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://223.11.153.2:7777/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://223.10.115.195:8082/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://223.10.39.207:8083/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://110.178.52.91:8083/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://223.12.113.32:8082/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://110.178.52.75:8082/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://223.12.113.32:8083/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://110.178.52.75:8085/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://113.25.70.59:8891/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://110.178.52.208:8082/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://223.12.113.32:8084/rtp/239.1.1.55:8055$1920x1080
海南卫视,http://122.231.41.93:4022/rtp/233.50.201.55:5140$1920x1080
海南卫视,http://125.120.188.111:8686/rtp/233.50.201.55:5140$1920x1080
海南卫视,http://115.230.189.151:9999/rtp/233.50.201.55:5140$1920x1080
海南卫视,http://115.207.183.14:8881/rtp/233.50.201.55:5140$1920x1080
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
河北卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?$IPv6
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://59.48.75.130:3052/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://36.35.16.98:9901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://58.51.111.46:1111/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.157.139.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.48.37.158:1111/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://61.138.128.226:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.129.70.178:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://210.22.75.86:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.216.229.130:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://116.226.38.242:4022/rtp/239.45.1.44:5140$1920x1080
河北卫视,http://110.177.146.171:888/rtp/239.1.1.48:8048$1920x1080
河北卫视,http://223.11.153.2:7777/rtp/239.1.1.48:8048$1920x1080
河北卫视,http://223.10.115.195:8082/rtp/239.1.1.48:8048$1920x1080
河北卫视,http://223.10.39.207:8083/rtp/239.1.1.48:8048$1920x1080
河北卫视,http://110.178.52.91:8083/rtp/239.1.1.48:8048$1920x1080
河北卫视,http://223.12.113.32:8082/rtp/239.1.1.48:8048$1920x1080
河北卫视,http://110.178.52.75:8082/rtp/239.1.1.48:8048$1920x1080
河北卫视,http://223.12.113.32:8083/rtp/239.1.1.48:8048$1920x1080
河南卫视,http://49.232.131.30:99/dxxw.php?id=hnws$1920x1080
河南卫视,http://183.94.1.118:8801/tsfile/live/1006_1.m3u8
河南卫视,http://221.213.69.82:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://59.62.8.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.205.130.91:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://60.12.183.46:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://221.205.129.229:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://59.173.243.210:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.216.229.130:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://210.22.75.86:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://124.128.73.58:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.205.129.74:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://36.35.16.98:9901/tsfile/live/0001_8.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://59.48.75.130:3052/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.138.128.226:19901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.157.139.15:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.48.37.158:1111/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://117.27.190.42:9998/tsfile/live/23267_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.51.111.46:1111/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.57.21.166:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://113.57.20.158:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://220.164.192.48:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://116.226.38.242:4022/rtp/239.45.0.3:5140$1920x1080
河南卫视,http://110.177.146.171:888/rtp/239.1.1.34:8034$1920x1080
河南卫视,http://223.11.153.2:7777/rtp/239.1.1.34:8034$1920x1080
河南卫视,http://223.10.115.195:8082/rtp/239.1.1.34:8034$1920x1080
吉林卫视,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
吉林卫视,https://stream4.jlntv.cn/test2/sd/live.m3u8
吉林卫视,http://[2409:8087:74F1:0021::0008]/270000001128/9900000030/index.m3u8$IPv6
吉林卫视,http://58.51.111.46:1111/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.205.129.229:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://36.35.16.98:9901/tsfile/live/0001_12.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://58.216.229.130:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://220.164.192.48:50085/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://59.48.75.130:3052/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://113.57.20.158:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.213.69.82:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.205.130.91:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://210.22.75.86:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.205.129.74:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://59.62.8.250:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://116.226.38.242:4022/rtp/239.45.0.6:5140$1920x1080
吉林卫视,http://110.177.146.171:888/rtp/239.1.1.30:8030$1920x1080
吉林卫视,http://223.11.153.2:7777/rtp/239.1.1.30:8030$1920x1080
吉林卫视,http://223.10.115.195:8082/rtp/239.1.1.30:8030$1920x1080
吉林卫视,http://223.10.39.207:8083/rtp/239.1.1.30:8030$1920x1080
吉林卫视,http://110.178.52.91:8083/rtp/239.1.1.30:8030$1920x1080
